resume_skills,ai_vetted_skills,junior_skills,matched_skills_junior,is_passed,non_experienced_skills,matched_skills_non_experienced,total_resume_skills,total_vetted_skills
"ReactJS, NextJS, TypeScript, JavaScript, HTML, CSS, SASS, React Hooks, Redux, Storybook, Microfrontend, ES6, AWS, Python, Linux, Windows, Git, Bitbucket, Jest, Node.js, Express.js, MongoDB, MySQL, Webpack, Babel, VS Code, Jenkins, JIRA, Postman, Azure Boards, GitHub, REST API, Figma, Vite, Context API, JSON, Ant Design, Data Structures, Algorithms, Problem Solving","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],40,3
"JavaScript, React, Node.js, Swift, Redux, Material-UI, Express.js, MongoDB, Firebase, Heroku, GitHub, CircleCI, Slack, Jest, Enzyme, Figma, Next.js, TypeScript, jQuery, HTML, CSS, SCSS, Java, SQL, Python, MySQL, AWS S3, Git, Bitbucket, Jenkins, JIRA, Confluence, SEO/SEM, Content Marketing, Google AdWords, Product Lifecycle, Market Launch Plan, User Onboarding, Strategy Planning, Product Metrics, Agile, Scrum, Roadmapping, AB Testing, Advanced Excel, Business Analysis, Data Analysis, Customer Acquisition, Leadership, Communication, Problem Solving, Decision Making, Collaboration, Stakeholder Management, Business Acumen, Time Management, Conflict Resolution, Adobe Experience Manager (AEM), Redux Saga, Ant-Design, Microservices, Swift UI, CoreData, UIKit, Google Maps, CoreLocation, Xcode, Sketch, Google Analytics","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],69,3
"React, Vue.js, AJAX, Fetch, Axios, TypeScript, JScript, UI/UX, Figma, CI/CD, Vercel, Node.js, Express.js, SQL, MongoDB, WebSocket, Back4app, Digital Ocean, PM2, Caddy, Next.js, AFrame, Electron, HTA, React Native, NPM, Git, Agile, Trello, jQuery, PHP, WordPress, PingPong, FTP, Putty, SSH, C, Prolog, ML, Pascal, VB, WAP, XML, TFIDF, Cosine Similarity, Rocchio Algorithm, Machine Learning, POS Tagging, HMM, Mermaid, Bootstrap, Tooltipster","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],52,3
"Java, Angular, Symfony, MySQL, PostgreSQL, Spring Boot, Docker, GitLab CI/CD, Scrum, PHP, HTML, CSS, Bootstrap, Unit Testing, TDD, Agile, VMware, Cloud Foundry, Orange Carto API, J Unit, SonarQube, Checkmarx, Kubernetes, OpenShift","React: Junior | JavaScript: Junior | HTML, CSS: Not experienced","['react: junior', 'javascript: junior']",[],FALSE,"['html: not experienced', 'css: not experienced']","['html: not experienced', 'css: not experienced']",24,3
"Angular, React, HTML5, Micro-Frontend, TypeScript, Tanstack Query, CSS3, Agile, JavaScript, Shadcn UI, Tailwind, Cypress, NGRX, Node.js, Bootstrap, Jest","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,[],[],16,3
"Python, SQL, JavaScript, TypeScript, HTML, XML, CSS, React.js, Node.js, Express.js, Bootstrap, Git, GitHub, REST Client, SQLite, MongoDB","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],TRUE,[],[],16,3
"React.js, Redux, Next.js, JavaScript, HTML, CSS, Tailwind CSS, Node.js, Express.js, RESTful APIs, GraphQL, SQL, NoSQL, MongoDB, AWS, AWS Lambda, Amazon S3, DynamoDB, CI/CD, Agile, Docker, GitLab, WebSockets, Redis, Datadog, LogRocket, Swagger UI, PCI Compliance, Vue.js, TypeScript, Golang, Python, Django, Azure, EC2, RDS, Serverless Architecture, Jest, Mocha, Supertest, axe-core, Sentry.io, Lodash, Stripe, AWS SQS, Vercel, PayPal, Video.js, API Gateway","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],TRUE,[],[],49,3
"HTML, CSS, JavaScript, Node.js, LESS, Tailwind CSS, jQuery, React.js, Bootstrap, Magento, Visual Studio, Bitbucket, Jira, Lambda, Git","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],15,3
"React.js, Next.js, TypeScript, JavaScript/ES6, Redux, Context API, Material-UI, Fluent UI, React Query, Zustand, TanStack Query, Chakra UI, Tailwind CSS, SCSS, Bootstrap 4/5, HTML5, CSS3, yarn, npm, Git, GitHub, GitLab, Web App, Firebase, REST APIs, Problem Solving, Node.js, MongoDB, PrimeReact, pnpm, React Native, Azure DevOps, Azure ADB2C","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],33,3
"JavaScript, SQL, HTML, CSS, Java, React.js, Node.js, Express.js, Git, REST APIs, Prisma, Axios, BCrypt","React: Junior | JavaScript: Junior | HTML, CSS: Not experienced","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,"['html: not experienced', 'css: not experienced']","['html: not experienced', 'css: not experienced']",13,3
"Java, Spring Boot, Node.js, React, MySQL, MongoDB, AWS, Docker, Jenkins, CI/CD, Linux, Design Patterns, OOP, Software Engineering, C++, Python, JavaScript, HTML, CSS, Tailwind CSS, Express.js, Firebase, Nginx, GitHub, Microservices, RabbitMQ, WebClient, GitHub Actions, Three.js, WebSockets, Agile, Arrays, Linked Lists, Sorting Algorithms, Spring Security","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,['react: not experienced'],['react: not experienced'],35,3
"Python, HTML, CSS, JavaScript, Bootstrap, MySQL, Tableau, Django Framework, Leadership, Time Management, Problem-Solving, Communication","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],12,3
"HTML5, CSS3, Bootstrap, Tailwind, JavaScript, ReactJS, NextJS, React Native, Python, Flask, GIT, Docker, Zapier, Notion, Slack, GitHub, Asana, Trello, AWS, TypeScript, MongoDB, SQLAlchemy, JEST, APIs, Algorithms","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],25,3
"C++, Python, SQL, HTML, CSS, JavaScript, ReactJS, Firebase, Postgres, Node.js, Kotlin, AWS, Stibo Systems MDM, Git, Jupyter Notebook, Android Studio, Figma, Blender, PyCharm, STEP Tool","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],20,3
"JavaScript, TypeScript, Java, ReactJS, Node.js, Express.js, Tailwind CSS, Next.js, Sanity.io, Bootstrap, AWS, Docker, JWT, Redux, Web3, ThirdWeb, Swagger, Postman, Git, GitHub, MongoDB, MySQL","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'css: junior']",FALSE,[],[],22,3
"Data Entry, Fast Learner, Front-end, Machine Learning, UI/UX, UI/UX Design, Artificial Intelligence","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,['javascript: not experienced'],[],7,3
"HTML5, CSS3, JavaScript, React, Angular, Redux, Java, Spring Boot, Spring Batch, JPA, MySQL, Oracle, Git, Linux, Bash Scripting","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,"['react: not experienced', 'javascript: not experienced']","['react: not experienced', 'javascript: not experienced']",15,3
"React, JavaScript, TypeScript, React Native, CSS, HTML, Vue, jQuery, Express, Node.js, SQL, Java, Ruby, Jest, Testing Library, Cypress, Playwright, Selenium, Git, AWS, Google Cloud, Azure, Kubernetes, Jenkins, TeamCity, Ruby on Rails, Stimulus, Plotly.js, Tailwind CSS, Figma, Nuxt, SCSS, Strapi, GraphQL, MySQL, PostgreSQL, Next.js, MUI, Redux Toolkit, gRPC, Shadow DOM, JsonSchema, React-Query, Storybook, DataDog, Chakra UI, AmCharts, VisX, Webpack, Module Federation, SASS","React: Senior | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],51,3
"SQL, Python, Java, CSS3, HTML5, JavaScript, Microsoft Excel, C++, Windows, Linux, GitHub, Sublime Text, Visual Studio Code, Work Ethic, Team Collaboration, Adaptability, Problem Solving, Communication, Attention to Detail","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,['javascript: not experienced'],['javascript: not experienced'],19,3
"HTML5, CSS3, JavaScript, SCSS/SASS, Tailwind, TypeScript, RESTful APIs, Axios, Fetch, GraphQL, JSON, React, Redux, Vue, Vuex, Angular, Material UI, Vuetify, Bootstrap, Jest, GitLab CI, GitHub, Git, Yarn, SVN, NPM, WordPress CMS, Visual Studio Code, Sublime Text, FTP, ClickUp, Jira, Trello, Asana, Adobe Photoshop, Adobe Illustrator, Figma, Adobe XD, Canva, Agile","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],40,3
"JavaScript, React.js, HTML, CSS, MySQL, RESTful API, Bootstrap, Express.js, Ajax, Ruby on Rails, Html5, Photoshop, Windows, Linux, Eclipse, Notepad++, EditPlus, Dev++, IDLE, PyCharm, Spyder, Visual Studio, Sublime, GITLAB, MS DOS, MS Excel, Microsoft PowerPoint, Microsoft Word, SDLC, Node.js","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],30,3
"Python, HTML, CSS, JavaScript, MySQL, React.js, Flask, Chatterbot, Visual Studio, Jupyter, Figma, Git","React: Junior | JavaScript: Not experienced | HTML, CSS: Not experienced",['react: junior'],['react: junior'],FALSE,"['javascript: not experienced', 'html: not experienced', 'css: not experienced']","['javascript: not experienced', 'html: not experienced', 'css: not experienced']",12,3
"Java, JavaScript, Python, Software Testing, HTML5, CSS3, Bootstrap, React.js, SQL, MongoDB, Git, GitHub, Critical Thinking, Data-driven Decision Making, Project Ownership","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],15,3
"HTML5, CSS3, JavaScript, React.js, Vue.js, TypeScript, Bootstrap, SCSS, MySQL, Node.js, jQuery, Laravel, Firebase, PHP, VS Code, Figma, Git, GitHub","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],18,3
"HTML, CSS, JavaScript, Bootstrap, Tailwind CSS, React.js, Next.js, Redux, React Router, React Query, Context API, Supabase, WordPress, Divi, Elementor, Git, APIs, State Management, User Experience","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,[],[],19,3
"C, C++, Java, HTML, TypeScript, JavaScript, ReactJS, NodeJS, Spring Boot, VScode, Git, Github, Linux, MongoDB, Firebase, SQL, PostgreSQL","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior']",FALSE,[],[],17,3
"TypeScript, JavaScript, C#, Python, Angular, React, Redux, Styled-components, Tailwind CSS, RxJS, HTML, CSS, SCSS, RESTful APIs, Node.js, Express.js, Prisma ORM, .NET 8, UX/UI, Material Design, Figma, WCAG 2.x AA, Cypress, Jest, Karma Jasmine, TDD, Git, Azure DevOps, CI/CD, Docker, Agile, Scrum, Clean Code, Teamwork, Clear Communication, Attention to Detail, Open to Feedback, Problem Solving, Proactivity, Quick Learning, Cross-functional Collaboration","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],41,3
"React, HTML5, CSS3, JavaScript, TypeScript, Git, GitHub, Tailwind CSS, npm, Webpack, Vercel, Problem-solving, Team collaboration, Adaptability, Effective communication","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],15,3
"Python, R, C, Java, SQL, NoSQL, Bash, Scikit-learn, Pandas, NumPy, PyTorch, Tableau, GitLab CI/CD, Docker, Microsoft Office, Agile, Jira, Linux/Unix","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",[],FALSE,[],[],18,3
"Python, C#, Java, HTML, CSS, JavaScript, React.js, MySQL, GitHub, Tableau, Power BI, Eclipse, Salesforce, Problem-solving, Teamwork, Leadership, Communication, English, Telugu, Hindi","React: Senior | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],20,3
"HTML, JavaScript, CSS, Bootstrap, Node.js, Python, SQL, React, MongoDB","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,"['react: not experienced', 'javascript: not experienced']","['react: not experienced', 'javascript: not experienced']",9,3
"HTML, CSS, JavaScript, TypeScript, React, Redux, Bootstrap, Tailwind CSS, Python, Java, Node.js, MySQL, MongoDB, HTTP, REST API, JSON, Agile, Git, Figma, Scrum, JUnit, VS Code, WebStorm, Notepad++, Brackets, Mac, Windows, Linux, Material UI, Angular, SQL, Android Studio, Core Java, Spring, Spring Boot","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],35,3
"React.js, Next.js, JavaScript, Tailwind CSS, Axios, TanStack Query, Node.js, Express.js, Firebase Authentication, MongoDB, Git, VS Code, Postman, Figma, npm","React: Junior | JavaScript: Not experienced | HTML, CSS: Not experienced",['react: junior'],['react: junior'],FALSE,"['javascript: not experienced', 'html: not experienced', 'css: not experienced']","['javascript: not experienced', 'css: not experienced']",15,3
"JavaScript, React, Node.js, Python, TypeScript, MongoDB, SQLite, Django, AWS, Git, Docker, Scrum, Teamwork, Stress Management, Problem Solving, Communication, Proactivity","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],17,3
"React.js, Next.js, Angular, Vue.js, Nuxt.js, NestJS, Express.js, React Native, Kotlin, Tailwind CSS, ShadCN, Material UI, Docker, GitHub, GitLab, Prisma, Figma, PostgreSQL, MongoDB, MySQL, Linux, Windows","React: Junior | JavaScript: Not experienced | HTML, CSS: Not experienced",['react: junior'],['react: junior'],FALSE,"['javascript: not experienced', 'html: not experienced', 'css: not experienced']","['javascript: not experienced', 'css: not experienced']",22,3
"HTML, Java, CSS, Manual Testing, JavaScript, SQL","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],6,3
"ReactJS, JavaScript, HTML, CSS, Bootstrap, Redux, Context API, REST APIs, Firebase, Webpack, Babel, npm, yarn, Git, GitHub, UI/UX Design, Figma, Cross-Browser Compatibility","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],18,3
"React, Angular, Node.js, SQL, Azure, GraphQL, NestJS, NextJS, PostgreSQL, TypeScript, SignalR, SQL Server, ASP.NET, Entity Framework, AWS","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",['react: junior'],FALSE,[],[],15,3
"HTML, CSS, JavaScript, Tailwind CSS, React, C, C#, jQuery, SQL, MVC Architecture, ASP.NET, .NET Core, SEO Optimization, Communication Skills, Confidence, Pressure Handling, Attention to Detail, Punctuality, Time Management, Numerical Accuracy, Technical Analysis","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,['react: not experienced'],['react: not experienced'],21,3
"Java, JavaScript, HTML, CSS, Bootstrap, Spring Boot, React.js, Oracle, SQL, Git, GitHub, Eclipse, Visual Studio Code, Spring Tool Suite, Maven, Gradle, Postman, Swagger, Object-Oriented Programming, Microservices","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],20,3
"HTML, CSS, JavaScript, React.js, Tailwind, Node.js, MongoDB, MySQL, Git, Github","React: Mid-level | JavaScript: Senior | HTML, CSS: Mid-level",[],[],FALSE,[],[],10,3
"HTML, CSS, JavaScript, React.js, Node.js, React Native, Swift, Objective-C, Tailwind CSS, Express.js, MongoDB, Java, Spring Boot, J2EE, Oracle, JSON, XML, Git, Figma, Visual Studio Code, Postman, Agile Scrum Workflows, System Performance Testing, Fault Tolerant Design, Code Maintainability, Code Security, Code Scalability, SQL, Software Engineering, Algorithm Development, Data Analysis, Machine Learning, Artificial Intelligence, Cloud Computing","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],34,3
"JavaScript, HTML5, CSS, Responsive Web Design, React.js, Next.js, Vue.js, Node.js, Webpack, Cross-Browser Compatibility, Performance Optimization, Unit Testing, Accessibility, Redux, TailwindCSS, Bootstrap, Git, GitHub, RESTful API Integration, Agile, Scrum, UI/UX Design Principles","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],22,3
"Java, HTML, CSS, SQL, Bootstrap, Git, GitHub, JavaScript","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,['react: not experienced'],[],8,3
